LevelsName,Pin,iForce,PreMeasDelay,VClampHi,VClampLo,SequenceBreak,LoLimit (HOT),HiLimit (HOT),LoLimit (COLD),HiLimit (COLD),S28C_HVM_LoHot,S28C_HVM_HiHot,S28C_HVM_LoCold,S28C_HVM_HiCold,S52C_HVM_LoHot,S52C_HVM_HiHot,S52C_HVM_LoCold,S52C_HVM_HiCold,S16C_HVM_LoHot,S16C_HVM_HiHot,S16C_HVM_LoCold,S16C_HVM_HiCold,DS28C_HVM_LoHot,DS28C_HVM_HiHot,DS28C_HVM_LoCold,DS28C_HVM_HiCold,S28C_FC_LoHot,S28C_FC_HiHot,S28C_FC_LoCold,S28C_FC_HiCold,S52C_FC_LoHot,S52C_FC_HiHot,S52C_FC_LoCold,S52C_FC_HiCold,S16C_FC_LoHot,S16C_FC_HiHot,S16C_FC_LoCold,S16C_FC_HiCold,DS28C_FC_LoHot,DS28C_FC_HiHot,DS28C_FC_LoCold,DS28C_FC_HiCold,Comments,Group
all_shops_lower_univ_x_x_pkg_level,CPU1_OBS_03,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,2
all_shops_lower_univ_x_x_pkg_level,CPU1_OBS_04,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,2
all_shops_lower_univ_x_x_pkg_level,CPU1_OBS_05,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,2
all_shops_lower_univ_x_x_pkg_level,CPU1_OBS_06,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,2
all_shops_lower_univ_x_x_pkg_level,CPU1_OBS_07,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,4
all_shops_lower_univ_x_x_pkg_level,CPU1_PROBE_TRIG0,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Don't test trigger pins b/c not connected to unit,
all_shops_lower_univ_x_x_pkg_level,CPU1_RST_00,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,3
all_shops_lower_univ_x_x_pkg_level,CPU1_RST_01,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TDI,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TDO,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TMS,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TRST,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_00,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_01,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_02,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_03,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_04,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_05,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_06,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_07,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_08,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,7
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_09,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_10,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_11,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_12,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_13,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_14,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_15,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_00,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_01,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_02,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_03,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_04,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_05,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_06,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_O_07,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,GND_EDM,-0.001A,1ms,2V,-1.5V,0.1ms,-0.624V,-0.581V,-0.838V,-0.599V,-1.37V,-0.1V,-1.37V,-0.1V,-0.69V,-0.63V,-0.827V,-0.734V,-0.607V,-0.569V,-0.702V,-0.540V,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,-0.607V,-0.569V,-0.702V,-0.540V,x,x,x,x,,6
all_shops_lower_univ_x_x_pkg_level,PCD_TCK,-0.001A,1ms,2V,-1.5V,0.1ms,-0.474V,-0.232V,-0.72V,-0.245V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,1
all_shops_lower_univ_x_x_pkg_level,HUB_TCK,-0.001A,1ms,2V,-1.5V,0.1ms,-0.382V,-0.158V,-0.453V,-0.216V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,5
all_shops_lower_univ_x_x_pkg_level,HUB_TSTPRT_I_CK_EC,-0.001A,1ms,2V,-1.5V,0.1ms,-0.387V,-0.139V,-0.444V,-0.18V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,6
all_shops_lower_univ_x_x_pkg_level,GCD_CLK_2_EC,-0.001A,1ms,2V,-1.5V,0.1ms,-0.407V,-0.158V,-0.473V,-0.209V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,1
all_shops_lower_univ_x_x_pkg_level,GCD_TCK,-0.001A,1ms,2V,-1.5V,0.1ms,-0.407V,-0.161V,-0.474V,-0.211V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,6
all_shops_lower_univ_x_x_pkg_level,CPU_TCK,-0.001A,1ms,2V,-1.5V,0.1ms,-0.414V,-0.327V,-1.241V,-0.1V,-1.37V,-0.1V,-1.37V,-0.1V,-0.383V,-0.138V,-0.451V,-0.194V,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,5
all_shops_lower_univ_x_x_pkg_level,CPU_TSTPRT_I_CK_EC,-0.001A,1ms,2V,-1.5V,0.1ms,-0.377V,-0.289V,-0.427V,-0.337V,-1.37V,-0.1V,-1.37V,-0.1V,-0.392V,-0.116V,-0.435V,-0.183V,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,6
all_shops_lower_univ_x_x_pkg_level,CPU1_TCK,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,CPU1_TSTPRT_I_CK_EC,-0.001A,1ms,2V,-1.5V,0.1ms,-1.41V,-0.1V,-1.41V,-0.1V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,5
all_shops_lower_univ_x_x_pkg_level,HVM_TESTMODE,-0.001A,30ms,2V,-1.5V,50ms,-0.302V,-0.155V,-0.386V,-0.214V,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,-1.37V,-0.1V,-1.37V,-0.1V,x,x,x,x,x,x,x,x,x,x,x,x,,4
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_00,0.001A,1ms,4.5V,-1.5V,0.1ms,2.651V,2.978V,3.292V,3.744V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,4,1,1,1,2,3"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_01,0.001A,1ms,4.5V,-1.5V,0.1ms,2.652V,2.977V,3.292V,3.748V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,3,3,3,1,0,1,4"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_02,0.001A,1ms,4.5V,-1.5V,0.1ms,2.652V,2.981V,3.292V,3.754V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,4,0,3,2,3,1,4"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_03,0.001A,1ms,4.5V,-1.5V,0.1ms,2.650V,2.975V,3.293V,3.738V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,1,1,3,1,3,1,3"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_04,0.001A,1ms,4.5V,-1.5V,0.1ms,2.647V,2.975V,3.290V,3.734V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"2,3,4,1,3,1,3,3"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_05,0.001A,1ms,4.5V,-1.5V,0.1ms,2.650V,2.963V,3.274V,3.743V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,2,0,4,4,3,4"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_06,0.001A,1ms,4.5V,-1.5V,0.1ms,2.647V,2.967V,3.280V,3.744V,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,1V,4V,0.1V,4.0V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,0,3,3,3,3,4,2"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_07,0.001A,1ms,2V,-1.5V,0.1ms,1.294V,1.358V,1.64V,1.694V,1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,2,2,4,4,0,4,1"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_08,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.426V,0.352V,0.625V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,2,4,0,0,0,3,3"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_09,0.001A,1ms,2V,-1.5V,0.1ms,0.7V,0.739V,0.843V,0.89V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,"3,1,2,0,0,3,0,4"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_10,0.001A,1ms,2V,-1.5V,0.1ms,0.701V,0.74V,0.844V,0.892V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,"3,1,1,0,0,0,0,3"
tmux_config1_shops_upper_univ_x_x_pkg_level,PCD_TMUX_11,0.001A,1ms,2V,-1.5V,0.1ms,0.698V,0.737V,0.839V,0.886V,,,,,x,x,x,x,,,,,,,,,,,,,x,x,x,x,,,,,,,,,,"1,1,3,0,0,0,0,4"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_00,0.001A,1ms,2V,-1.5V,0.1ms,0.272V,0.43V,0.356V,0.629V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,4,1,1,1,2,3"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_01,0.001A,1ms,2V,-1.5V,0.1ms,0.271V,0.429V,0.356V,0.629V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,3,3,3,1,0,1,4"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_02,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,4,0,3,2,3,1,4"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_03,0.001A,1ms,2V,-1.5V,0.1ms,0.27V,0.428V,0.354V,0.628V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,1,1,3,1,3,1,3"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_04,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.426V,0.353V,0.626V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"2,3,4,1,3,1,3,3"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_05,0.001A,1ms,2V,-1.5V,0.1ms,0.27V,0.429V,0.354V,0.628V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,2,0,4,4,3,4"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_06,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.426V,0.352V,0.626V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,0,3,3,3,3,4,2"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_07,0.001A,1ms,2V,-1.5V,0.1ms,0.267V,0.425V,0.351V,0.625V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,2,2,4,4,0,4,1"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_08,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.427V,0.353V,0.627V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,2,4,0,0,0,3,3"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_09,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.426V,0.353V,0.626V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,1,2,0,0,3,0,4"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_10,0.001A,1ms,2V,-1.5V,0.1ms,0.268V,0.426V,0.353V,0.626V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,1,1,0,0,0,0,3"
tmux_config2_shops_upper_univ_x_x_pkg_level,PCD_TMUX_11,0.001A,1ms,2V,-1.5V,0.1ms,0.269V,0.427V,0.354V,0.627V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,1,3,0,0,0,0,4"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_00,0.001A,1ms,2V,-1.5V,0.1ms,0.388V,0.664V,0.551V,0.819V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,4,1,1,1,2,3"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_01,0.001A,1ms,2V,-1.5V,0.1ms,0.387V,0.664V,0.55V,0.819V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,3,3,3,1,0,1,4"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_02,0.001A,1ms,2V,-1.5V,0.1ms,0.192V,0.348V,0.24V,0.512V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,4,0,3,2,3,1,4"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_03,0.001A,1ms,2V,-1.5V,0.1ms,0.194V,0.347V,0.242V,0.51V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,1,1,3,1,3,1,3"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_04,0.001A,1ms,2V,-1.5V,0.1ms,0.269V,0.427V,0.354V,0.627V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"2,3,4,1,3,1,3,3"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_05,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,2,2,0,4,4,3,4"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_06,0.001A,1ms,2V,-1.5V,0.1ms,0.7V,0.731V,0.856V,0.885V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,0,3,3,3,3,4,2"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_07,0.001A,1ms,2V,-1.5V,0.1ms,0.699V,0.731V,0.855V,0.884V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,2,2,4,4,0,4,1"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_08,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4,2,4,0,0,0,3,3"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_09,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,1,2,0,0,3,0,4"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_10,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"3,1,1,0,0,0,0,3"
tmux_config3_shops_upper_univ_x_x_pkg_level,PCD_TMUX_11,0.001A,1ms,2V,-1.5V,0.1ms,0.1V,1.89V,0.1V,1.89V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,1,3,0,0,0,0,4"
tmux_config4_shops_upper_univ_x_x_pkg_level,PCD_TMUX_00,0.001A,1ms,2V,-1.5V,0.1ms,0.264V,0.42V,0.347V,0.615V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"3,2,4,1,1,1,2,3"
tmux_config4_shops_upper_univ_x_x_pkg_level,PCD_TMUX_01,0.001A,1ms,2V,-1.5V,0.1ms,0.193V,0.348V,0.242V,0.511V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"4,3,3,3,1,0,1,4"
tmux_config4_shops_upper_univ_x_x_pkg_level,PCD_TMUX_02,0.001A,1ms,2V,-1.5V,0.1ms,0.193V,0.347V,0.242V,0.51V,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,0.1V,1.89V,0.1V,1.89V,x,x,x,x,x,x,x,x,x,x,x,x,,"1,4,0,3,2,3,1,4"
